datum_zajema,mesto,smer vetra [°],pm10 [µg/m³],padavine [mm],temperatura [°C],veter [m/s]
2023-03-26 14:30:00,lj_bezigrad,38.0,11.3,0.0,14.9,1.7
2023-03-26 15:00:00,lj_bezigrad,170.0,12.5,0.0,16.1,1.2
2023-03-26 15:30:00,lj_bezigrad,216.0,12.2,0.0,15.7,3.1
2023-03-26 16:00:00,lj_bezigrad,236.0,9.2,0.0,15.4,2.2
2023-03-26 16:30:00,lj_bezigrad,239.0,9.1,0.0,15.3,2.4
2023-03-26 17:00:00,lj_bezigrad,203.0,11.6,0.0,15.0,4.0
2023-03-26 17:30:00,lj_bezigrad,207.0,16.4,0.0,14.7,3.2
2023-03-26 18:00:00,lj_bezigrad,200.0,10.1,0.0,14.3,3.0
2023-03-26 18:30:00,lj_bezigrad,190.0,11.3,0.0,14.1,1.8
2023-03-26 19:00:00,lj_bezigrad,87.0,10.4,0.0,13.6,0.4
2023-03-26 19:30:00,lj_bezigrad,309.0,11.9,0.3,13.3,1.6
2023-03-26 20:00:00,lj_bezigrad,268.0,14.0,2.3,11.1,2.3
2023-03-26 20:30:00,lj_bezigrad,357.0,8.1,4.0,9.9,1.4
2023-03-26 21:00:00,lj_bezigrad,322.0,6.6,3.3,9.7,1.3
2023-03-26 21:30:00,lj_bezigrad,19.0,6.3,1.3,9.2,2.3
2023-03-26 22:00:00,lj_bezigrad,43.0,5.3,1.8,8.9,1.8
2023-03-26 22:30:00,lj_bezigrad,30.0,4.3,4.0,7.6,5.6
2023-03-26 23:00:00,lj_bezigrad,34.0,2.3,3.0,6.8,4.8
2023-03-26 23:30:00,lj_bezigrad,26.0,1.7,3.2,6.7,2.9
2023-03-27 00:00:00,lj_bezigrad,45.0,1.4,3.7,6.5,2.5
2023-03-27 00:30:00,lj_bezigrad,11.0,0.9,4.0,5.9,2.4
2023-03-27 01:00:00,lj_bezigrad,22.0,0.8,3.9,5.6,2.0
2023-03-27 01:30:00,lj_bezigrad,164.0,0.9,3.1,5.4,1.3
2023-03-27 02:00:00,lj_bezigrad,228.0,1.7,1.1,5.3,2.0
2023-03-27 02:30:00,lj_bezigrad,260.0,1.2,0.4,5.0,2.0
2023-03-27 03:00:00,lj_bezigrad,208.0,0.5,0.6,4.7,2.7
2023-03-27 03:30:00,lj_bezigrad,203.0,0.4,0.0,4.3,2.8
2023-03-27 04:00:00,lj_bezigrad,215.0,0.6,0.0,4.2,2.8
2023-03-27 04:30:00,lj_bezigrad,214.0,0.7,0.0,4.3,2.0
2023-03-27 05:00:00,lj_bezigrad,195.0,1.2,0.0,4.2,1.7
2023-03-27 05:30:00,lj_bezigrad,208.0,1.1,0.0,4.3,0.7
2023-03-27 06:00:00,lj_bezigrad,191.0,2.2,0.0,4.3,1.4
2023-03-27 06:30:00,lj_bezigrad,175.0,1.7,0.0,4.3,1.0
2023-03-27 07:00:00,lj_bezigrad,196.0,2.9,0.0,4.5,1.0
2023-03-27 07:30:00,lj_bezigrad,251.0,3.7,0.0,4.8,0.5
2023-03-27 08:00:00,lj_bezigrad,309.0,4.9,0.0,5.0,0.6
2023-03-27 08:30:00,lj_bezigrad,348.0,4.4,0.0,5.4,0.6
2023-03-27 09:00:00,lj_bezigrad,332.0,5.6,0.0,5.8,1.5
2023-03-27 09:30:00,lj_bezigrad,3.0,10.2,0.0,6.1,1.2
2023-03-27 10:00:00,lj_bezigrad,359.0,12.6,0.0,6.7,1.8
2023-03-27 10:30:00,lj_bezigrad,35.0,12.9,0.0,6.9,1.5
2023-03-27 11:00:00,lj_bezigrad,30.0,12.0,0.0,7.3,1.3
2023-03-27 11:30:00,lj_bezigrad,353.0,12.3,0.0,7.9,0.8
2023-03-27 12:00:00,lj_bezigrad,30.0,11.6,0.0,8.5,0.8
2023-03-27 12:30:00,lj_bezigrad,35.0,14.6,0.0,9.1,1.9
2023-03-27 13:00:00,lj_bezigrad,26.0,14.3,0.0,9.9,2.1
2023-03-27 13:30:00,lj_bezigrad,351.0,11.6,0.0,11.3,1.7
2023-03-27 14:00:00,lj_bezigrad,355.0,8.1,0.0,13.4,6.6
2023-03-27 14:30:00,lj_bezigrad,348.0,2.7,0.0,13.4,4.7
2023-03-27 15:00:00,lj_bezigrad,351.0,2.6,0.0,12.6,3.9
2023-03-27 15:30:00,lj_bezigrad,356.0,2.3,0.0,12.4,4.8
2023-03-27 16:00:00,lj_bezigrad,359.0,4.6,0.0,12.8,6.2
2023-03-27 16:30:00,lj_bezigrad,2.0,4.4,0.0,11.9,6.7
2023-03-27 17:00:00,lj_bezigrad,8.0,3.2,0.0,11.4,5.6
2023-03-27 17:30:00,lj_bezigrad,7.0,2.4,0.0,11.1,5.0
2023-03-27 18:00:00,lj_bezigrad,7.0,1.6,0.0,10.9,6.4
2023-03-27 18:30:00,lj_bezigrad,356.0,2.8,0.0,10.1,6.7
2023-03-27 19:00:00,lj_bezigrad,349.0,3.4,0.0,9.2,4.8
2023-03-27 19:30:00,lj_bezigrad,343.0,2.8,0.0,8.3,3.4
2023-03-27 20:00:00,lj_bezigrad,339.0,2.7,0.0,8.1,5.8
2023-03-27 20:30:00,lj_bezigrad,337.0,2.9,0.0,7.6,4.7
2023-03-27 21:00:00,lj_bezigrad,340.0,2.6,0.0,7.1,4.3
2023-03-27 21:30:00,lj_bezigrad,353.0,2.9,0.0,6.7,2.8
2023-03-27 22:00:00,lj_bezigrad,334.0,3.4,0.0,5.8,1.9
2023-03-27 22:30:00,lj_bezigrad,347.0,4.8,0.0,5.6,1.7
2023-03-27 23:00:00,lj_bezigrad,348.0,3.1,0.0,5.0,1.4
2023-03-27 23:30:00,lj_bezigrad,5.0,1.5,0.0,5.8,3.0
2023-03-28 00:00:00,lj_bezigrad,360.0,1.4,0.0,6.2,5.1
2023-03-28 00:30:00,lj_bezigrad,62.0,1.7,0.0,5.2,1.0
2023-03-28 01:00:00,lj_bezigrad,239.0,5.4,0.0,4.1,1.9
2023-03-28 01:30:00,lj_bezigrad,214.0,5.6,0.0,2.6,1.9
2023-03-28 02:00:00,lj_bezigrad,212.0,5.0,0.0,2.1,1.6
2023-03-28 02:30:00,lj_bezigrad,201.0,4.7,0.0,1.8,2.1
2023-03-28 03:00:00,lj_bezigrad,245.0,4.8,0.0,1.2,2.2
2023-03-28 03:30:00,lj_bezigrad,216.0,4.5,0.0,1.0,2.1
2023-03-28 04:00:00,lj_bezigrad,223.0,5.5,0.0,0.9,1.5
2023-03-28 04:30:00,lj_bezigrad,203.0,5.6,0.0,0.3,1.3
2023-03-28 05:00:00,lj_bezigrad,267.0,8.3,0.0,0.0,1.0
2023-03-28 05:30:00,lj_bezigrad,131.0,7.2,0.0,-0.5,0.5
2023-03-28 06:00:00,lj_bezigrad,217.0,9.1,0.0,-0.2,1.2
2023-03-28 06:30:00,lj_bezigrad,57.0,14.6,0.0,-0.8,1.2
2023-03-28 07:00:00,lj_bezigrad,203.0,17.7,0.0,-0.4,0.7
2023-03-28 07:30:00,lj_bezigrad,200.0,31.4,0.0,0.6,1.5
2023-03-28 08:00:00,lj_bezigrad,217.0,20.0,0.0,1.9,1.8
2023-03-28 08:30:00,lj_bezigrad,26.0,25.5,0.0,3.8,1.4
2023-03-28 09:00:00,lj_bezigrad,351.0,6.0,0.0,7.1,4.4
2023-03-28 09:30:00,lj_bezigrad,332.0,3.4,0.0,8.1,5.1
2023-03-28 10:00:00,lj_bezigrad,349.0,3.3,0.0,8.8,5.1
2023-03-28 10:30:00,lj_bezigrad,326.0,3.9,0.0,9.4,5.1
2023-03-28 11:00:00,lj_bezigrad,340.0,3.5,0.0,9.7,4.5
2023-03-28 11:30:00,lj_bezigrad,329.0,4.0,0.0,10.2,4.9
2023-03-28 12:00:00,lj_bezigrad,345.0,3.3,0.0,10.6,5.0
2023-03-28 12:30:00,lj_bezigrad,342.0,4.0,0.0,10.8,3.6
2023-03-28 13:00:00,lj_bezigrad,327.0,4.4,0.0,11.4,5.1
2023-03-28 13:30:00,lj_bezigrad,342.0,3.1,0.0,11.5,4.4
2023-03-28 14:00:00,lj_bezigrad,321.0,3.7,0.0,11.7,3.5
2023-03-28 14:30:00,lj_bezigrad,338.0,4.2,0.0,11.8,3.9
2023-03-28 15:00:00,lj_bezigrad,337.0,3.3,0.0,12.0,5.3
2023-03-28 15:30:00,lj_bezigrad,330.0,4.4,0.0,12.3,3.1
2023-03-28 16:00:00,lj_bezigrad,326.0,3.0,0.0,12.2,5.1
2023-03-28 16:30:00,lj_bezigrad,331.0,2.7,0.0,12.0,3.7
2023-03-28 17:00:00,lj_bezigrad,343.0,2.5,0.0,11.8,2.6
2023-03-28 17:30:00,lj_bezigrad,3.0,2.6,0.0,11.1,3.6
2023-03-28 18:00:00,lj_bezigrad,358.0,3.4,0.0,10.5,3.5
2023-03-28 18:30:00,lj_bezigrad,357.0,3.2,0.0,10.0,3.0
2023-03-28 19:00:00,lj_bezigrad,289.0,3.9,0.0,9.2,1.4
2023-03-28 19:30:00,lj_bezigrad,235.0,5.8,0.0,8.6,1.6
2023-03-28 20:00:00,lj_bezigrad,122.0,5.4,0.0,7.1,0.6
2023-03-28 20:30:00,lj_bezigrad,223.0,17.3,0.0,6.4,1.0
2023-03-28 21:00:00,lj_bezigrad,211.0,16.4,0.0,6.7,1.2
2023-03-28 21:30:00,lj_bezigrad,298.0,20.9,0.0,5.8,0.8
2023-03-28 22:00:00,lj_bezigrad,94.0,23.1,0.0,4.4,1.3
2023-03-28 22:30:00,lj_bezigrad,35.0,23.1,0.0,3.8,0.5
2023-03-28 23:00:00,lj_bezigrad,19.0,20.7,0.0,3.1,1.0
2023-03-28 23:30:00,lj_bezigrad,46.0,21.8,0.0,2.7,0.7
2023-03-29 00:00:00,lj_bezigrad,89.0,23.3,0.0,2.2,0.8
2023-03-29 00:30:00,lj_bezigrad,58.0,23.7,0.0,1.9,0.8
2023-03-29 01:00:00,lj_bezigrad,34.0,18.9,0.0,1.6,0.7
2023-03-29 01:30:00,lj_bezigrad,45.0,16.3,0.0,1.2,0.8
2023-03-29 02:00:00,lj_bezigrad,32.0,15.8,0.0,1.1,0.9
2023-03-29 02:30:00,lj_bezigrad,300.0,14.3,0.0,0.8,0.5
2023-03-29 03:00:00,lj_bezigrad,17.0,15.2,0.0,1.2,0.7
2023-03-29 03:30:00,lj_bezigrad,89.0,16.5,0.0,1.1,1.0
2023-03-29 04:00:00,lj_bezigrad,28.0,14.5,0.0,1.2,0.6
2023-03-29 04:30:00,lj_bezigrad,42.0,15.5,0.0,1.3,0.5
2023-03-29 05:00:00,lj_bezigrad,72.0,17.8,0.0,1.1,0.7
2023-03-29 05:30:00,lj_bezigrad,49.0,20.6,0.0,1.2,1.2
2023-03-29 06:00:00,lj_bezigrad,68.0,21.0,0.0,1.1,0.8
2023-03-29 06:30:00,lj_bezigrad,79.0,21.8,0.0,1.2,0.6
2023-03-29 07:00:00,lj_bezigrad,59.0,23.0,0.0,1.8,0.5
2023-03-29 07:30:00,lj_bezigrad,116.0,30.2,0.0,2.6,0.6
2023-03-29 08:00:00,lj_bezigrad,197.0,37.8,0.0,3.2,0.7
2023-03-29 08:30:00,lj_bezigrad,359.0,43.4,0.0,3.7,0.7
2023-03-29 09:00:00,lj_bezigrad,178.0,39.1,0.0,4.8,0.8
2023-03-29 09:30:00,lj_bezigrad,75.0,32.3,0.0,6.6,1.2
2023-03-29 10:00:00,lj_bezigrad,101.0,33.2,0.0,7.8,1.6
2023-03-29 10:30:00,lj_bezigrad,180.0,26.6,0.0,9.7,1.6
2023-03-29 11:00:00,lj_bezigrad,167.0,19.1,0.0,11.0,2.1
2023-03-29 11:30:00,lj_bezigrad,193.0,15.3,0.0,12.4,2.2
2023-03-29 12:00:00,lj_bezigrad,237.0,10.8,0.0,13.4,3.8
2023-03-29 12:30:00,lj_bezigrad,186.0,9.4,0.0,14.2,3.9
2023-03-29 13:00:00,lj_bezigrad,229.0,10.0,0.0,14.8,4.1
2023-03-29 13:30:00,lj_bezigrad,240.0,11.0,0.0,14.9,4.9
2023-03-29 14:00:00,lj_bezigrad,216.0,10.0,0.0,15.5,4.3
2023-03-29 14:30:00,lj_bezigrad,220.0,11.1,0.0,15.7,4.6
2023-03-29 15:00:00,lj_bezigrad,232.0,13.7,0.0,15.8,4.6
2023-03-29 15:30:00,lj_bezigrad,232.0,10.4,0.0,15.7,3.8
2023-03-29 16:00:00,lj_bezigrad,239.0,11.1,0.0,15.5,5.5
2023-03-29 16:30:00,lj_bezigrad,234.0,12.6,0.0,15.4,3.4
2023-03-29 17:00:00,lj_bezigrad,239.0,13.0,0.0,15.1,3.5
2023-03-29 17:30:00,lj_bezigrad,234.0,13.6,0.0,13.8,3.4
2023-03-29 18:00:00,lj_bezigrad,247.0,11.1,0.0,12.9,3.6
2023-03-29 18:30:00,lj_bezigrad,263.0,12.3,0.0,12.0,2.9
2023-03-29 19:00:00,lj_bezigrad,251.0,11.9,0.0,11.4,2.5
2023-03-29 19:30:00,lj_bezigrad,240.0,10.3,0.0,10.8,3.1
2023-03-29 20:00:00,lj_bezigrad,241.0,13.7,0.0,10.4,3.4
2023-03-29 20:30:00,lj_bezigrad,241.0,14.8,0.0,10.3,3.4
2023-03-29 21:00:00,lj_bezigrad,245.0,14.2,0.0,10.2,2.9
2023-03-29 21:30:00,lj_bezigrad,225.0,14.9,0.0,9.9,2.3
2023-03-29 22:00:00,lj_bezigrad,224.0,15.1,0.0,9.7,2.3
2023-03-29 22:30:00,lj_bezigrad,233.0,13.9,0.0,9.8,2.6
2023-03-29 23:00:00,lj_bezigrad,236.0,14.0,0.0,10.0,3.6
2023-03-29 23:30:00,lj_bezigrad,233.0,11.8,0.0,9.9,4.3
2023-03-30 00:00:00,lj_bezigrad,240.0,11.4,0.0,9.8,2.9
2023-03-30 00:30:00,lj_bezigrad,241.0,9.6,0.0,9.4,3.1
2023-03-30 01:00:00,lj_bezigrad,252.0,9.7,0.0,9.4,3.0
2023-03-30 01:30:00,lj_bezigrad,242.0,8.2,0.0,9.3,4.7
2023-03-30 02:00:00,lj_bezigrad,236.0,8.3,0.0,9.1,2.5
2023-03-30 02:30:00,lj_bezigrad,243.0,7.3,0.0,9.1,3.2
2023-03-30 03:00:00,lj_bezigrad,239.0,7.8,0.0,8.9,2.2
2023-03-30 03:30:00,lj_bezigrad,221.0,7.5,0.0,8.7,1.5
2023-03-30 04:00:00,lj_bezigrad,236.0,7.1,0.0,8.6,3.0
2023-03-30 04:30:00,lj_bezigrad,224.0,7.2,0.0,8.6,0.9
2023-03-30 05:00:00,lj_bezigrad,237.0,8.8,0.0,8.8,2.6
2023-03-30 05:30:00,lj_bezigrad,251.0,6.8,0.0,8.9,1.8
2023-03-30 06:00:00,lj_bezigrad,274.0,8.5,0.0,8.8,2.0
2023-03-30 06:30:00,lj_bezigrad,292.0,10.6,0.0,8.9,1.5
2023-03-30 07:00:00,lj_bezigrad,272.0,12.0,0.0,9.2,1.8
2023-03-30 07:30:00,lj_bezigrad,242.0,10.1,0.0,9.9,2.5
2023-03-30 08:00:00,lj_bezigrad,287.0,10.9,0.0,10.2,1.9
2023-03-30 08:30:00,lj_bezigrad,255.0,21.5,0.0,10.5,1.6
2023-03-30 09:00:00,lj_bezigrad,305.0,16.0,0.0,10.2,2.1
2023-03-30 09:30:00,lj_bezigrad,229.0,44.5,0.0,11.7,2.9
2023-03-30 10:00:00,lj_bezigrad,240.0,10.4,0.0,12.0,4.3
2023-03-30 10:30:00,lj_bezigrad,232.0,11.5,0.0,12.3,4.1
2023-03-30 11:00:00,lj_bezigrad,233.0,14.2,0.0,12.4,4.4
2023-03-30 11:30:00,lj_bezigrad,236.0,13.4,0.0,12.7,3.8
2023-03-30 12:00:00,lj_bezigrad,231.0,11.7,0.0,12.5,3.4
2023-03-30 12:30:00,lj_bezigrad,233.0,12.4,0.0,12.5,2.6
2023-03-30 13:00:00,lj_bezigrad,238.0,15.8,0.0,12.4,2.4
2023-03-30 13:30:00,lj_bezigrad,272.0,14.2,0.0,12.5,2.3
2023-03-30 14:00:00,lj_bezigrad,228.0,13.9,0.0,12.6,2.5
2023-03-30 14:30:00,lj_bezigrad,216.0,14.8,0.0,12.4,2.9
2023-03-30 15:00:00,lj_bezigrad,235.0,16.2,0.0,12.2,2.4
2023-03-30 15:30:00,lj_bezigrad,213.0,13.8,0.0,12.1,2.4
2023-03-30 16:00:00,lj_bezigrad,214.0,11.5,0.0,12.3,1.3
2023-03-30 16:30:00,lj_bezigrad,234.0,14.9,0.0,12.4,2.0
2023-03-30 17:00:00,lj_bezigrad,246.0,9.7,0.0,12.7,3.3
2023-03-30 17:30:00,lj_bezigrad,276.0,7.9,0.0,12.3,2.6
2023-03-30 18:00:00,lj_bezigrad,257.0,5.6,0.0,11.9,2.2
2023-03-30 18:30:00,lj_bezigrad,270.0,8.8,0.0,12.0,3.3
2023-03-30 19:00:00,lj_bezigrad,275.0,8.3,0.0,11.9,3.1
2023-03-30 19:30:00,lj_bezigrad,267.0,10.2,0.0,11.9,2.1
2023-03-30 20:00:00,lj_bezigrad,243.0,8.8,0.0,11.9,3.0
2023-03-30 20:30:00,lj_bezigrad,253.0,7.1,0.0,11.9,3.3
2023-03-30 21:00:00,lj_bezigrad,267.0,8.5,0.0,11.5,2.2
2023-03-30 21:30:00,lj_bezigrad,239.0,7.4,0.0,11.4,2.5
2023-03-30 22:00:00,lj_bezigrad,264.0,8.3,0.0,11.4,1.9
2023-03-30 22:30:00,lj_bezigrad,231.0,10.5,0.0,11.3,1.3
2023-03-30 23:00:00,lj_bezigrad,214.0,12.0,0.0,11.2,1.5
2023-03-30 23:30:00,lj_bezigrad,222.0,10.7,0.0,11.1,2.4
2023-03-31 00:00:00,lj_bezigrad,263.0,7.8,0.0,11.0,2.2
2023-03-31 00:30:00,lj_bezigrad,276.0,7.8,0.0,10.9,1.8
2023-03-31 01:00:00,lj_bezigrad,281.0,6.8,0.0,10.9,1.9
2023-03-31 01:30:00,lj_bezigrad,304.0,5.3,0.0,10.8,2.2
2023-03-31 02:00:00,lj_bezigrad,309.0,6.6,0.0,10.8,1.8
2023-03-31 02:30:00,lj_bezigrad,350.0,5.6,0.0,10.8,1.0
2023-03-31 03:00:00,lj_bezigrad,67.0,7.8,0.0,10.7,0.8
2023-03-31 03:30:00,lj_bezigrad,21.0,7.4,0.0,10.5,1.0
2023-03-31 04:00:00,lj_bezigrad,102.0,7.7,0.0,10.3,0.3
2023-03-31 04:30:00,lj_bezigrad,193.0,8.2,0.0,10.3,0.4
2023-03-31 05:00:00,lj_bezigrad,180.0,9.4,0.0,10.3,0.4
2023-03-31 05:30:00,lj_bezigrad,221.0,9.0,0.0,10.2,0.6
2023-03-31 06:00:00,lj_bezigrad,210.0,13.8,0.0,10.4,1.3
2023-03-31 06:30:00,lj_bezigrad,208.0,12.6,0.0,10.3,1.0
2023-03-31 07:00:00,lj_bezigrad,200.0,16.1,0.0,10.3,0.8
2023-03-31 07:30:00,lj_bezigrad,340.0,19.7,0.0,10.3,0.8
2023-03-31 08:00:00,lj_bezigrad,326.0,21.7,0.1,10.3,1.0
2023-03-31 08:30:00,lj_bezigrad,343.0,23.1,0.0,10.4,0.9
2023-03-31 09:00:00,lj_bezigrad,239.0,30.4,0.0,11.4,0.7
2023-03-31 09:30:00,lj_bezigrad,255.0,21.5,0.0,12.6,1.4
2023-03-31 10:00:00,lj_bezigrad,287.0,18.6,0.0,12.8,1.1
2023-03-31 10:30:00,lj_bezigrad,236.0,20.0,0.0,12.7,1.7
2023-03-31 11:00:00,lj_bezigrad,253.0,22.3,0.0,12.3,2.6
2023-03-31 11:30:00,lj_bezigrad,230.0,22.3,0.0,12.5,3.1
2023-03-31 12:00:00,lj_bezigrad,222.0,20.1,0.0,12.4,3.9
2023-03-31 12:30:00,lj_bezigrad,240.0,18.4,0.4,11.1,3.8
2023-03-31 13:00:00,lj_bezigrad,238.0,13.1,0.3,10.5,2.5
2023-03-31 13:30:00,lj_bezigrad,220.0,14.4,0.0,11.0,1.9
2023-03-31 14:00:00,lj_bezigrad,236.0,17.2,0.0,12.0,3.3
2023-03-31 14:30:00,lj_bezigrad,228.0,12.3,0.0,12.5,3.3
2023-03-31 15:00:00,lj_bezigrad,264.0,11.6,0.0,12.5,2.2
2023-03-31 15:30:00,lj_bezigrad,243.0,10.4,0.0,12.2,1.8
2023-03-31 16:00:00,lj_bezigrad,256.0,13.3,0.0,12.2,1.6
2023-03-31 16:30:00,lj_bezigrad,281.0,11.9,0.0,12.4,2.6
2023-03-31 17:00:00,lj_bezigrad,284.0,11.2,0.0,12.4,2.0
2023-03-31 17:30:00,lj_bezigrad,273.0,12.6,0.0,12.3,1.8
2023-03-31 18:00:00,lj_bezigrad,301.0,15.2,0.0,12.1,1.6
2023-03-31 18:30:00,lj_bezigrad,284.0,13.1,0.1,11.9,1.4
2023-03-31 19:00:00,lj_bezigrad,277.0,12.3,0.1,11.5,1.7
2023-03-31 19:30:00,lj_bezigrad,318.0,12.3,0.0,11.2,1.2
2023-03-31 20:00:00,lj_bezigrad,350.0,16.2,0.0,10.9,1.0
2023-03-31 20:30:00,lj_bezigrad,55.0,18.2,0.0,10.7,1.1
2023-03-31 21:00:00,lj_bezigrad,28.0,21.4,3.1,9.9,0.6
2023-03-31 21:30:00,lj_bezigrad,43.0,21.0,1.9,9.3,1.5
2023-03-31 22:00:00,lj_bezigrad,36.0,14.9,1.2,9.0,1.9
2023-03-31 22:30:00,lj_bezigrad,336.0,12.7,1.8,8.9,2.2
2023-03-31 23:00:00,lj_bezigrad,10.0,12.4,5.2,8.7,3.5
2023-03-31 23:30:00,lj_bezigrad,313.0,5.9,1.3,8.2,2.5
2023-04-01 00:00:00,lj_bezigrad,232.0,2.2,1.9,8.0,1.5
2023-04-01 00:30:00,lj_bezigrad,176.0,2.5,1.8,8.0,1.9
2023-04-01 01:00:00,lj_bezigrad,201.0,2.8,1.8,7.8,2.6
2023-04-01 01:30:00,lj_bezigrad,247.0,1.5,0.1,7.5,0.4
2023-04-01 02:00:00,lj_bezigrad,221.0,1.9,0.0,7.2,2.0
2023-04-01 02:30:00,lj_bezigrad,310.0,1.9,0.0,6.9,1.8
2023-04-01 03:00:00,lj_bezigrad,345.0,1.9,0.0,6.5,1.0
2023-04-01 03:30:00,lj_bezigrad,32.0,1.6,0.0,6.3,0.8
2023-04-01 04:00:00,lj_bezigrad,239.0,1.8,0.0,6.2,1.0
2023-04-01 04:30:00,lj_bezigrad,311.0,2.5,0.0,6.0,1.3
2023-04-01 05:00:00,lj_bezigrad,276.0,4.2,0.0,5.6,0.4
2023-04-01 05:30:00,lj_bezigrad,322.0,3.9,0.0,5.3,0.8
2023-04-01 06:00:00,lj_bezigrad,13.0,4.6,0.0,5.2,0.7
2023-04-01 06:30:00,lj_bezigrad,18.0,5.5,0.0,4.9,0.8
2023-04-01 07:00:00,lj_bezigrad,248.0,8.2,0.0,5.0,1.2
2023-04-01 07:30:00,lj_bezigrad,242.0,10.6,0.0,5.6,1.7
2023-04-01 08:00:00,lj_bezigrad,214.0,10.3,0.0,6.1,1.2
2023-04-01 08:30:00,lj_bezigrad,185.0,10.9,0.0,7.0,1.3
2023-04-01 09:00:00,lj_bezigrad,177.0,5.7,0.0,8.0,1.3
2023-04-01 09:30:00,lj_bezigrad,113.0,8.6,0.0,8.7,1.2
2023-04-01 10:00:00,lj_bezigrad,100.0,10.7,0.0,9.7,1.0
2023-04-01 10:30:00,lj_bezigrad,83.0,11.9,0.0,10.3,1.4
2023-04-01 11:00:00,lj_bezigrad,65.0,13.8,0.0,10.7,1.9
2023-04-01 11:30:00,lj_bezigrad,39.0,9.6,0.0,10.5,1.7
2023-04-01 12:00:00,lj_bezigrad,25.0,8.2,0.0,10.8,2.1
2023-04-01 12:30:00,lj_bezigrad,28.0,8.1,0.0,12.4,1.6
2023-04-01 13:00:00,lj_bezigrad,37.0,8.5,0.0,13.5,1.6
2023-04-01 13:30:00,lj_bezigrad,78.0,9.8,0.0,15.3,2.0
2023-04-01 14:00:00,lj_bezigrad,106.0,7.3,0.0,16.3,1.8
2023-04-01 14:30:00,lj_bezigrad,39.0,5.0,0.0,15.8,2.4
2023-04-01 15:00:00,lj_bezigrad,58.0,6.8,0.0,14.8,1.8
2023-04-01 15:30:00,lj_bezigrad,45.0,7.1,0.0,14.5,0.8
2023-04-01 16:00:00,lj_bezigrad,77.0,8.0,0.5,13.9,1.2
2023-04-01 16:30:00,lj_bezigrad,12.0,7.4,0.0,13.9,1.3
2023-04-01 17:00:00,lj_bezigrad,107.0,9.5,0.0,13.6,1.0
2023-04-01 17:30:00,lj_bezigrad,221.0,9.5,0.9,13.4,2.3
2023-04-01 18:00:00,lj_bezigrad,156.0,8.7,0.3,12.4,0.9
2023-04-01 18:30:00,lj_bezigrad,129.0,8.5,0.0,11.2,1.7
2023-04-01 19:00:00,lj_bezigrad,203.0,4.5,0.0,10.6,1.1
2023-04-01 19:30:00,lj_bezigrad,235.0,6.0,0.0,9.9,1.0
2023-04-01 20:00:00,lj_bezigrad,210.0,8.3,0.0,9.7,1.2
2023-04-01 20:30:00,lj_bezigrad,22.0,7.9,0.0,8.9,0.5
2023-04-01 21:00:00,lj_bezigrad,81.0,12.5,0.0,8.1,0.5
2023-04-01 21:30:00,lj_bezigrad,63.0,14.3,0.0,7.7,1.2
2023-04-01 22:00:00,lj_bezigrad,314.0,18.8,0.0,7.4,1.0
2023-04-01 22:30:00,lj_bezigrad,58.0,21.9,0.0,7.3,1.4
2023-04-01 23:00:00,lj_bezigrad,65.0,19.3,0.0,7.0,0.8
2023-04-01 23:30:00,lj_bezigrad,95.0,16.6,0.0,6.5,1.1
2023-04-02 00:00:00,lj_bezigrad,224.0,18.6,0.0,7.0,1.6
2023-04-02 00:30:00,lj_bezigrad,205.0,19.1,0.0,6.8,1.4
2023-04-02 01:00:00,lj_bezigrad,101.0,16.9,0.0,6.6,1.0
2023-04-02 01:30:00,lj_bezigrad,195.0,15.1,0.0,5.8,0.7
2023-04-02 02:00:00,lj_bezigrad,28.0,13.3,0.0,5.6,1.1
2023-04-02 02:30:00,lj_bezigrad,34.0,13.1,0.0,5.6,1.0
2023-04-02 03:00:00,lj_bezigrad,99.0,13.0,0.0,5.4,0.5
2023-04-02 03:30:00,lj_bezigrad,70.0,10.0,0.0,5.2,0.5
2023-04-02 04:00:00,lj_bezigrad,190.0,11.9,0.0,4.9,0.6
2023-04-02 04:30:00,lj_bezigrad,357.0,12.0,0.0,4.6,0.5
2023-04-02 05:00:00,lj_bezigrad,57.0,13.7,0.0,4.8,0.8
2023-04-02 05:30:00,lj_bezigrad,58.0,17.5,0.0,4.6,2.0
2023-04-02 06:00:00,lj_bezigrad,70.0,15.2,0.0,4.4,0.4
2023-04-02 06:30:00,lj_bezigrad,192.0,16.9,0.0,4.9,0.6
2023-04-02 07:00:00,lj_bezigrad,169.0,18.7,0.0,5.7,0.4
2023-04-02 07:30:00,lj_bezigrad,194.0,20.4,0.0,6.3,0.8
2023-04-02 08:00:00,lj_bezigrad,189.0,19.3,0.0,7.0,0.5
2023-04-02 08:30:00,lj_bezigrad,108.0,14.8,0.0,7.7,0.6
2023-04-02 09:00:00,lj_bezigrad,40.0,20.9,0.0,8.4,1.4
2023-04-02 09:30:00,lj_bezigrad,103.0,27.4,0.0,10.0,1.0
2023-04-02 10:00:00,lj_bezigrad,67.0,19.6,0.0,11.0,1.5
2023-04-02 10:30:00,lj_bezigrad,3.0,13.5,0.0,12.2,1.2
2023-04-02 11:00:00,lj_bezigrad,55.0,12.3,0.0,12.9,1.2
2023-04-02 11:30:00,lj_bezigrad,359.0,11.4,0.0,13.9,0.8
